date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:38:17	105335/105335	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/588222973.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/588222973.png	(from https://billionday-sale.xyz/fkk/single-products/110/)
17:38:17	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Dec%202023%2012:08:42%20GMT	https://billionday-sale.xyz/fkk/single-products/109/external452e452e452e452e452e.html?link=http://www.w3.org/2000/svg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/109/external452e452e452e452e452e452e.html	(from https://billionday-sale.xyz/fkk/single-products/109/)
17:38:18	192884/192884	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/618154151.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/618154151.png	(from https://billionday-sale.xyz/fkk/single-products/109/)
17:38:19	805201/805201	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/226716151.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/226716151.png	(from https://billionday-sale.xyz/fkk/single-products/109/)
17:38:20	871081/871081	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/760594937.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/760594937.png	(from https://billionday-sale.xyz/fkk/single-products/109/)
17:38:20	40126/40126	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/194467724.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/194467724.png	(from https://billionday-sale.xyz/fkk/single-products/109/)
17:38:21	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Dec%202023%2012:08:46%20GMT	https://billionday-sale.xyz/fkk/single-products/108/external452e452e452e452e452e.html?link=http://www.w3.org/2000/svg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/108/external452e452e452e452e452e452e.html	(from https://billionday-sale.xyz/fkk/single-products/108/)
17:38:22	335255/335255	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/257686486.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/257686486.png	(from https://billionday-sale.xyz/fkk/single-products/108/)
17:38:23	392423/392423	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/429951753.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/429951753.png	(from https://billionday-sale.xyz/fkk/single-products/108/)
17:38:23	358992/358992	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/332169502.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/332169502.png	(from https://billionday-sale.xyz/fkk/single-products/108/)
17:38:24	333714/333714	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/231028408.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/231028408.png	(from https://billionday-sale.xyz/fkk/single-products/108/)
17:38:25	332034/332034	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/767542471.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/767542471.png	(from https://billionday-sale.xyz/fkk/single-products/108/)
17:38:26	435707/435707	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/314850299.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/314850299.png	(from https://billionday-sale.xyz/fkk/single-products/108/)
17:38:26	198917/198917	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2012:08:52%20GMT	https://cdn.shopify.com/s/files/1/0057/8938/4802/files/Product_Highlights_WEB_2.jpg?v=1693199224	C:/Users/princ/Downloads/FlipKart/cdn.shopify.com/s/files/1/0057/8938/4802/files/Product_Highlights_WEB_2962d.jpg	(from https://billionday-sale.xyz/fkk/single-products/108/)
17:38:29	1577443/1577443	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2012:08:54%20GMT	https://cdn.shopify.com/s/files/1/0057/8938/4802/files/Slice_2_WEB.jpg?v=1693203941	C:/Users/princ/Downloads/FlipKart/cdn.shopify.com/s/files/1/0057/8938/4802/files/Slice_2_WEB6043.jpg	(from https://billionday-sale.xyz/fkk/single-products/108/)
17:38:29	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Dec%202023%2012:08:54%20GMT	https://billionday-sale.xyz/fkk/single-products/107/external452e452e452e452e452e.html?link=http://www.w3.org/2000/svg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/107/external452e452e452e452e452e452e.html	(from https://billionday-sale.xyz/fkk/single-products/107/)
17:38:30	473304/473304	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/66043444.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/66043444.png	(from https://billionday-sale.xyz/fkk/single-products/107/)
17:38:31	537054/537054	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/419881346.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/419881346.png	(from https://billionday-sale.xyz/fkk/single-products/107/)
17:38:32	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Dec%202023%2012:08:58%20GMT	https://billionday-sale.xyz/fkk/single-products/106/external452e452e452e452e452e.html?link=http://www.w3.org/2000/svg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/106/external452e452e452e452e452e452e.html	(from https://billionday-sale.xyz/fkk/single-products/106/)
17:38:32	493252/493252	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/914447254.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/914447254.png	(from https://billionday-sale.xyz/fkk/single-products/107/)
17:38:34	521534/521534	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/16173725.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/16173725.png	(from https://billionday-sale.xyz/fkk/single-products/106/)
17:38:34	209279/209279	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/870124465.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/870124465.png	(from https://billionday-sale.xyz/fkk/single-products/106/)
17:38:35	227849/227849	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/173127148.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/173127148.png	(from https://billionday-sale.xyz/fkk/single-products/106/)
17:38:36	220001/220001	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/949206864.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/949206864.png	(from https://billionday-sale.xyz/fkk/single-products/106/)
17:38:37	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Dec%202023%2012:09:03%20GMT	https://billionday-sale.xyz/fkk/single-products/97/external452e452e452e452e452e.html?link=http://www.w3.org/2000/svg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/97/external452e452e452e452e452e452e.html	(from https://billionday-sale.xyz/fkk/single-products/97/)
17:38:37	1760758/1760758	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/357460304.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/357460304.png	(from https://billionday-sale.xyz/fkk/single-products/106/)
17:38:38	14366/14366	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/744355327.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/744355327.jpg	(from https://billionday-sale.xyz/fkk/single-products/97/)
17:38:38	15570/15570	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/743062920.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/743062920.jpg	(from https://billionday-sale.xyz/fkk/single-products/97/)
17:38:39	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Dec%202023%2012:09:04%20GMT	https://billionday-sale.xyz/fkk/single-products/96/external452e452e452e452e452e.html?link=http://www.w3.org/2000/svg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/96/external452e452e452e452e452e452e.html	(from https://billionday-sale.xyz/fkk/single-products/96/)
17:38:39	14910/14910	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/264524220.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/264524220.jpg	(from https://billionday-sale.xyz/fkk/single-products/96/)
17:38:40	14880/14880	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/652001467.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/652001467.jpg	(from https://billionday-sale.xyz/fkk/single-products/96/)
17:38:41	15410/15410	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/374072128.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/374072128.jpg	(from https://billionday-sale.xyz/fkk/single-products/96/)
17:38:41	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Dec%202023%2012:09:07%20GMT	https://billionday-sale.xyz/fkk/single-products/95/external452e452e452e452e452e.html?link=http://www.w3.org/2000/svg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/95/external452e452e452e452e452e452e.html	(from https://billionday-sale.xyz/fkk/single-products/95/)
17:38:42	15923/15923	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/40830121.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/40830121.jpg	(from https://billionday-sale.xyz/fkk/single-products/95/)
17:38:43	15208/15208	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/820006613.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/820006613.jpg	(from https://billionday-sale.xyz/fkk/single-products/95/)
17:38:44	15046/15046	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/30554337.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/30554337.jpg	(from https://billionday-sale.xyz/fkk/single-products/95/)
17:38:44	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Dec%202023%2012:09:10%20GMT	https://billionday-sale.xyz/fkk/single-products/94/external452e452e452e452e452e.html?link=http://www.w3.org/2000/svg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/94/external452e452e452e452e452e452e.html	(from https://billionday-sale.xyz/fkk/single-products/94/)
17:38:45	21878/21878	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/451638202.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/451638202.jpg	(from https://billionday-sale.xyz/fkk/single-products/94/)
17:38:46	23645/23645	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/644106935.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/644106935.jpg	(from https://billionday-sale.xyz/fkk/single-products/94/)
17:38:46	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Dec%202023%2012:09:12%20GMT	https://billionday-sale.xyz/fkk/single-products/93/external452e452e452e452e452e.html?link=http://www.w3.org/2000/svg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/93/external452e452e452e452e452e452e.html	(from https://billionday-sale.xyz/fkk/single-products/93/)
17:38:47	18987/18987	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/668710491.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/668710491.jpg	(from https://billionday-sale.xyz/fkk/single-products/93/)
17:38:47	18073/18073	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/598117355.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/598117355.jpg	(from https://billionday-sale.xyz/fkk/single-products/93/)
17:38:47	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Dec%202023%2012:09:13%20GMT	https://billionday-sale.xyz/fkk/single-products/92/external452e452e452e452e452e.html?link=http://www.w3.org/2000/svg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/92/external452e452e452e452e452e452e.html	(from https://billionday-sale.xyz/fkk/single-products/92/)
17:38:48	13763/13763	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/363634738.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/363634738.jpg	(from https://billionday-sale.xyz/fkk/single-products/92/)
17:38:49	14108/14108	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/264973440.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/264973440.jpg	(from https://billionday-sale.xyz/fkk/single-products/92/)
17:38:49	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Dec%202023%2012:09:15%20GMT	https://billionday-sale.xyz/fkk/single-products/91/external452e452e452e452e452e.html?link=http://www.w3.org/2000/svg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/91/external452e452e452e452e452e452e.html	(from https://billionday-sale.xyz/fkk/single-products/91/)
17:38:50	20811/20811	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/873719355.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/873719355.jpg	(from https://billionday-sale.xyz/fkk/single-products/91/)
17:38:51	21064/21064	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/845132630.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/845132630.jpg	(from https://billionday-sale.xyz/fkk/single-products/91/)
17:38:52	20490/20490	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/504653078.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/504653078.jpg	(from https://billionday-sale.xyz/fkk/single-products/91/)
17:38:52	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Dec%202023%2012:09:18%20GMT	https://billionday-sale.xyz/fkk/single-products/90/external452e452e452e452e452e.html?link=http://www.w3.org/2000/svg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/90/external452e452e452e452e452e452e.html	(from https://billionday-sale.xyz/fkk/single-products/90/)
17:38:52	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Dec%202023%2012:09:18%20GMT	https://billionday-sale.xyz/fkk/upload/product/9263230908055858.jpeg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/9263230908055858.jpeg	(from https://billionday-sale.xyz/fkk/single-products/90/)
17:38:53	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Dec%202023%2012:09:19%20GMT	https://billionday-sale.xyz/fkk/upload/product/4812230908055858.jpeg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/4812230908055858.jpeg	(from https://billionday-sale.xyz/fkk/single-products/90/)
17:38:54	19011/19011	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/440900334.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/440900334.jpg	(from https://billionday-sale.xyz/fkk/single-products/90/)
17:38:55	18921/18921	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/427703008.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/427703008.jpg	(from https://billionday-sale.xyz/fkk/single-products/90/)
17:38:55	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Dec%202023%2012:09:21%20GMT	https://billionday-sale.xyz/fkk/single-products/88/external452e452e452e452e452e.html?link=http://www.w3.org/2000/svg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/88/external452e452e452e452e452e452e.html	(from https://billionday-sale.xyz/fkk/single-products/88/)
17:38:56	140575/140575	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Sep%202023%2006:45:04%20GMT	https://billionday-sale.xyz/fkk/upload/product/5140230908055138.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/5140230908055138.png	(from https://billionday-sale.xyz/fkk/single-products/88/)
17:38:57	19377/19377	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202023%2006:45:04%20GMT	https://billionday-sale.xyz/fkk/upload/product/3658230908055138.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/3658230908055138.jpg	(from https://billionday-sale.xyz/fkk/single-products/88/)
17:38:58	25095/25095	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202023%2006:45:04%20GMT	https://billionday-sale.xyz/fkk/upload/product/5765230908055138.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/5765230908055138.jpg	(from https://billionday-sale.xyz/fkk/single-products/88/)
17:39:00	162996/162996	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Dec%202023%2012:09:25%20GMT	https://cdn.shopify.com/s/files/1/0057/8938/4802/files/RCB-131-1.2.png?v=1617904648	C:/Users/princ/Downloads/FlipKart/cdn.shopify.com/s/files/1/0057/8938/4802/files/RCB-131-1.21795.png	(from https://billionday-sale.xyz/fkk/single-products/88/)
17:39:01	122855/122855	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Dec%202023%2012:09:26%20GMT	https://cdn.shopify.com/s/files/1/0057/8938/4802/files/RCB-131-1.3.png?v=1617904649	C:/Users/princ/Downloads/FlipKart/cdn.shopify.com/s/files/1/0057/8938/4802/files/RCB-131-1.387a6.png	(from https://billionday-sale.xyz/fkk/single-products/88/)
17:39:02	211802/211802	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Dec%202023%2012:09:27%20GMT	https://cdn.shopify.com/s/files/1/0057/8938/4802/files/131-extra.2.png?v=1617904649	C:/Users/princ/Downloads/FlipKart/cdn.shopify.com/s/files/1/0057/8938/4802/files/131-extra.287a6.png	(from https://billionday-sale.xyz/fkk/single-products/88/)
17:39:03	925196/925196	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Dec%202023%2012:09:28%20GMT	https://cdn.shopify.com/s/files/1/0057/8938/4802/files/Section4_808x874_80796a6f-45ef-48d5-9312-56e11aa664bd.png?v=1617904648	C:/Users/princ/Downloads/FlipKart/cdn.shopify.com/s/files/1/0057/8938/4802/files/Section4_808x874_80796a6f-45ef-48d5-9312-56e11aa664bd1795.png	(from https://billionday-sale.xyz/fkk/single-products/88/)
17:39:03	134278/134278	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Dec%202023%2012:09:29%20GMT	https://cdn.shopify.com/s/files/1/0057/8938/4802/files/RCB-131-1.png?v=1617904649	C:/Users/princ/Downloads/FlipKart/cdn.shopify.com/s/files/1/0057/8938/4802/files/RCB-131-187a6.png	(from https://billionday-sale.xyz/fkk/single-products/88/)
17:39:04	27681/27681	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2007:13:19%20GMT	https://cdn.shopify.com/s/files/1/0057/8938/4802/files/Voice-Assistant-Panel_1-Year_3e5ba7e2-2538-4f60-972a-7a9fd0c7f382.png?v=1617609236	C:/Users/princ/Downloads/FlipKart/cdn.shopify.com/s/files/1/0057/8938/4802/files/Voice-Assistant-Panel_1-Year_3e5ba7e2-2538-4f60-972a-7a9fd0c7f382a9d8.png	(from https://billionday-sale.xyz/fkk/single-products/88/)
17:39:04	20260/20260	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Nov%202023%2017:16:15%20GMT	https://cdn.shopify.com/s/files/1/0057/8938/4802/files/Activate-Voice-Assistant_1_8d50f2c4-19d0-431f-8e57-b08c5651885d.png?v=1617615123	C:/Users/princ/Downloads/FlipKart/cdn.shopify.com/s/files/1/0057/8938/4802/files/Activate-Voice-Assistant_1_8d50f2c4-19d0-431f-8e57-b08c5651885d1fc8.png	(from https://billionday-sale.xyz/fkk/single-products/88/)
17:39:04	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Dec%202023%2012:09:30%20GMT	https://billionday-sale.xyz/fkk/single-products/86/external452e452e452e452e452e.html?link=http://www.w3.org/2000/svg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/86/external452e452e452e452e452e452e.html	(from https://billionday-sale.xyz/fkk/single-products/86/)
17:39:06	106914/106914	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/389256105.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/389256105.png	(from https://billionday-sale.xyz/fkk/single-products/86/)
17:39:06	66415/66415	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/257910192.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/257910192.png	(from https://billionday-sale.xyz/fkk/single-products/86/)
17:39:07	68384/68384	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/716654211.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/716654211.png	(from https://billionday-sale.xyz/fkk/single-products/86/)
17:39:09	1049894/1049894	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Nov%202023%2019:08:37%20GMT	https://cdn.shopify.com/s/files/1/0057/8938/4802/files/ADHype.910.png?v=1688540665	C:/Users/princ/Downloads/FlipKart/cdn.shopify.com/s/files/1/0057/8938/4802/files/ADHype.91038e6.png	(from https://billionday-sale.xyz/fkk/single-products/86/)
17:39:10	1342574/1342574	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Nov%202023%2011:26:58%20GMT	https://cdn.shopify.com/s/files/1/0057/8938/4802/files/ADHype.923.png?v=1688540664	C:/Users/princ/Downloads/FlipKart/cdn.shopify.com/s/files/1/0057/8938/4802/files/ADHype.9235e50.png	(from https://billionday-sale.xyz/fkk/single-products/86/)
17:39:11	525814/525814	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2023:12:21%20GMT	https://cdn.shopify.com/s/files/1/0057/8938/4802/files/ADHype.928.png?v=1688540664	C:/Users/princ/Downloads/FlipKart/cdn.shopify.com/s/files/1/0057/8938/4802/files/ADHype.9285e50.png	(from https://billionday-sale.xyz/fkk/single-products/86/)
17:39:11	218524/218524	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Nov%202023%2016:48:20%20GMT	https://cdn.shopify.com/s/files/1/0057/8938/4802/files/ADHype.926.png?v=1688540663	C:/Users/princ/Downloads/FlipKart/cdn.shopify.com/s/files/1/0057/8938/4802/files/ADHype.9263069.png	(from https://billionday-sale.xyz/fkk/single-products/86/)
17:39:11	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Dec%202023%2012:09:37%20GMT	https://billionday-sale.xyz/fkk/single-products/85/external452e452e452e452e452e.html?link=http://www.w3.org/2000/svg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/85/external452e452e452e452e452e452e.html	(from https://billionday-sale.xyz/fkk/single-products/85/)
17:39:11	607712/607712	---M--	200	added ('OK')	image/png	date:Sun,%2019%20Nov%202023%2016:46:44%20GMT	https://cdn.shopify.com/s/files/1/0057/8938/4802/files/ADHype.917.png?v=1688540664	C:/Users/princ/Downloads/FlipKart/cdn.shopify.com/s/files/1/0057/8938/4802/files/ADHype.9175e50.png	(from https://billionday-sale.xyz/fkk/single-products/86/)
17:39:12	144591/144591	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/824851199.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/824851199.png	(from https://billionday-sale.xyz/fkk/single-products/85/)
